FILENAME,category,resolution,# subjects,MOS full,MOS chunk00,MOS chunk05,MOS chunk10,std full,std chunk00,std chunk05,std chunk10,SLEEQ_DMOS,BANDING_DMOS,NOISE_DMOS,WIDTH,HEIGHT,SPATIAL_COMPLEXITY,TEMPORAL_COMPLEXITY,CHUNK_COMPLEXITY_VARIATION,COLOR_COMPLEXITY
MusicVideo_720P-575d,MusicVideo,720,144,3.242,3.5,3.051,3.159,0.762,0.632,0.778,0.784,0.526,0.094,0.17,1280.0,720.0,2.335,0.759,12.503,0.578
MusicVideo_720P-5c9c,MusicVideo,720,120,2.471,2.055,2.215,2.1519999999999997,0.737,0.659,0.564,0.715,0.087,0.10300000000000001,0.108,1280.0,720.0,0.9279999999999999,0.675,15.602,0.228
MusicVideo_720P-62df,MusicVideo,720,127,4.246,4.284,4.2669999999999995,4.022,0.602,0.469,0.435,0.585,0.07400000000000001,0.094,0.197,1280.0,720.0,1.1179999999999999,0.301,0.986,0.084
MusicVideo_720P-734f,MusicVideo,720,140,3.8480000000000003,3.7439999999999998,4.335,4.002,0.5379999999999999,0.649,0.52,0.494,0.391,0.094,0.045,1280.0,720.0,0.47200000000000003,0.37799999999999995,1.3940000000000001,0.07200000000000001
MusicVideo_720P-7501,MusicVideo,720,117,2.5980000000000003,2.424,2.359,2.323,0.605,0.625,0.537,0.507,0.057,0.094,[NULL],1280.0,720.0,1.6869999999999998,0.841,9.262,0.02
MusicVideo_720P-7bcf,MusicVideo,720,121,3.536,3.319,3.3930000000000002,3.103,0.517,0.537,0.513,0.612,0.013000000000000001,0.09699999999999999,0.077,1280.0,720.0,0.254,0.5660000000000001,2.2030000000000003,0.0
NewsClip_1080P-00c3,NewsClip,1080,141,4.421,4.445,4.515,4.504,0.462,0.434,0.385,0.44299999999999995,0.075,0.09699999999999999,0.054,1920.0,1080.0,1.3630000000000002,0.318,1.785,0.09699999999999999
NewsClip_1080P-02fd,NewsClip,1080,145,4.159,4.216,4.268,4.215,0.596,0.495,0.474,0.496,0.129,0.094,0.216,1920.0,1080.0,0.6509999999999999,0.555,0.36200000000000004,0.425
NewsClip_1080P-06df,NewsClip,1080,124,4.489,4.559,4.3839999999999995,4.283,0.40299999999999997,0.379,0.486,0.489,0.099,0.124,0.113,1920.0,1080.0,1.0170000000000001,0.21,1.797,0.183
NewsClip_1080P-0abf,NewsClip,1080,122,3.6719999999999997,3.503,3.182,3.4589999999999996,0.501,0.474,0.631,0.48700000000000004,0.305,0.094,0.119,1920.0,1080.0,1.56,0.604,5.635,0.518
NewsClip_1080P-0f9a,NewsClip,1080,114,4.026,3.804,3.945,4.08,0.508,0.39799999999999996,0.637,0.565,,,,,,,,,
NewsClip_1080P-1db0,NewsClip,1080,152,4.141,4.136,4.1339999999999995,4.281000000000001,0.584,0.6629999999999999,0.507,0.5579999999999999,0.008,0.094,0,1920.0,1080.0,2.263,0.094,1.189,0.193
NewsClip_1080P-22b3,NewsClip,1080,113,3.812,3.572,3.293,3.65,0.479,0.54,0.534,0.506,0.059000000000000004,0.094,0.122,1440.0,1080.0,1.182,0.53,3.767,0.41
NewsClip_1080P-25ea,NewsClip,1080,127,4.291,4.218999999999999,4.2860000000000005,4.494,0.469,0.612,0.5539999999999999,0.401,,,,,,,,,
NewsClip_1080P-27fb,NewsClip,1080,124,4.002,3.9930000000000003,4.015,3.943,0.495,0.506,0.51,0.499,0.268,0.094,0.073,1920.0,1080.0,1.8730000000000002,0.337,1.639,0.262
NewsClip_1080P-2eb0,NewsClip,1080,131,4.484,4.575,4.537,4.581,0.413,0.402,0.42100000000000004,0.39299999999999996,0.047,0.6609999999999999,0.08,1920.0,1080.0,0.934,0.5479999999999999,2.505,0.183
NewsClip_1080P-3427,NewsClip,1080,131,4.382,4.538,4.357,4.184,0.48700000000000004,0.397,0.47100000000000003,0.506,0.204,0.098,0,1920.0,1080.0,0.889,0.252,4.4910000000000005,0.17600000000000002
NewsClip_1080P-392e,NewsClip,1080,133,4.423,4.4030000000000005,4.3660000000000005,4.349,0.479,0.446,0.48,0.435,,,,,,,,,
NewsClip_1080P-3c7c,NewsClip,1080,113,4.462,4.488,4.263,4.155,0.493,0.45,0.55,0.59,0.062,0.094,0,1920.0,1080.0,2.083,0.129,2.057,0.19399999999999998
NewsClip_1080P-3cc6,NewsClip,1080,128,3.557,3.4019999999999997,3.42,3.4730000000000003,0.565,0.528,0.49,0.488,,,,,,,,,
NewsClip_1080P-4241,NewsClip,1080,129,3.9360000000000004,3.755,3.513,4.112,0.507,0.539,0.541,0.6409999999999999,0.115,0.096,0.108,1920.0,1080.0,0.754,0.29100000000000004,4.905,0.532
NewsClip_1080P-48ae,NewsClip,1080,135,3.887,3.7880000000000003,3.801,3.762,0.406,0.514,0.473,0.502,0.019,0.094,0.142,1920.0,1080.0,0.7859999999999999,0.17300000000000001,0.431,0.111
NewsClip_1080P-512d,NewsClip,1080,110,3.6069999999999998,3.844,3.7889999999999997,3.574,0.47700000000000004,0.56,0.544,0.622,,,,,,,,,
NewsClip_1080P-5386,NewsClip,1080,116,3.935,3.943,3.91,3.965,0.46399999999999997,0.531,0.45799999999999996,0.45899999999999996,,,,,,,,,
NewsClip_1080P-5a5b,NewsClip,1080,124,2.717,2.457,2.58,2.7439999999999998,0.7440000000000001,0.5589999999999999,0.607,0.602,,,,,,,,,
NewsClip_1080P-5aa7,NewsClip,1080,136,4.296,3.867,3.908,4.113,0.52,0.55,0.5489999999999999,0.602,,,,,,,,,
NewsClip_1080P-5b53,NewsClip,1080,126,4.45,4.433,4.382,4.418,0.425,0.43,0.46399999999999997,0.47,0.054000000000000006,0.094,0.207,1920.0,1080.0,0.927,0.161,0.27899999999999997,0.24600000000000002
NewsClip_1080P-5be1,NewsClip,1080,123,4.065,4.371,4.367,3.841,0.535,0.512,0.498,0.43700000000000006,0.23600000000000002,0.095,0,1920.0,1080.0,0.831,0.243,4.9030000000000005,0.18600000000000003
NewsClip_1080P-5c61,NewsClip,1080,122,3.405,3.0810000000000004,3.299,3.345,0.57,0.6940000000000001,0.55,0.539,,,,,,,,,
NewsClip_1080P-632e,NewsClip,1080,113,3.517,3.029,3.358,3.627,0.495,0.614,0.498,0.594,0.092,0.14400000000000002,0.092,1920.0,1080.0,0.914,0.545,5.022,0.311
NewsClip_1080P-6708,NewsClip,1080,127,3.222,3.2969999999999997,3.279,3.491,0.688,0.547,0.519,0.569,,,,,,,,,
NewsClip_1080P-6739,NewsClip,1080,123,2.987,2.885,2.6460000000000004,2.799,0.5760000000000001,0.5329999999999999,0.546,0.583,,,,,,,,,
NewsClip_1080P-67dc,NewsClip,1080,112,3.977,3.835,3.877,3.92,0.46299999999999997,0.42,0.502,0.48100000000000004,0.062,0.096,0,1920.0,1080.0,2.006,0.355,5.893,0.18100000000000002
NewsClip_1080P-6e81,NewsClip,1080,123,4.223,4.336,4.128,4.06,0.381,0.461,0.37799999999999995,0.34600000000000003,,,,,,,,,
NewsClip_1080P-741f,NewsClip,1080,125,3.928,3.91,3.969,3.845,0.521,0.5479999999999999,0.542,0.519,,,,,,,,,
NewsClip_1080P-7816,NewsClip,1080,141,3.855,3.702,3.76,3.7560000000000002,0.503,0.47,0.48100000000000004,0.457,0.001,0.499,0.002,1920.0,1080.0,0.84,0.27899999999999997,7.782,0.15
NewsClip_1080P-7f69,NewsClip,1080,125,3.705,3.67,3.3689999999999998,3.281,0.504,0.525,0.585,0.56,,,,,,,,,
NewsClip_360P-0376,NewsClip,360,132,3.095,3.036,2.986,3.1210000000000004,0.562,0.574,0.556,0.6409999999999999,0.013000000000000001,0.09699999999999999,0.132,640.0,360.0,1.162,0.207,4.811,0.6709999999999999
NewsClip_360P-0ab8,NewsClip,360,115,2.685,2.985,2.897,2.91,0.604,0.664,0.578,0.562,,,,,,,,,
NewsClip_360P-0c17,NewsClip,360,136,2.968,2.66,2.7089999999999996,2.677,0.624,0.45,0.45899999999999996,0.465,0.0,0.34,0.128,480.0,360.0,2.35,0.267,0.789,0.426
NewsClip_360P-0ff8,NewsClip,360,114,3.5180000000000002,3.472,3.411,3.383,0.598,0.47200000000000003,0.573,0.473,0.0,0.096,0.138,640.0,360.0,1.222,0.11900000000000001,7.164,0.537
NewsClip_360P-1093,NewsClip,360,117,3.1,3.205,3.096,3.176,0.583,0.42700000000000005,0.465,0.47100000000000003,0.063,0.10400000000000001,0.122,480.0,360.0,1.494,0.11800000000000001,1.845,0.177
NewsClip_360P-12fc,NewsClip,360,115,2.9019999999999997,2.802,2.9019999999999997,2.943,0.586,0.57,0.588,0.645,0.047,0.102,0.385,480.0,360.0,1.315,0.35700000000000004,4.8180000000000005,0.498
NewsClip_360P-1b1c,NewsClip,360,118,3.514,3.178,3.366,3.389,0.49,0.613,0.507,0.53,0.040999999999999995,0.131,0.168,640.0,360.0,1.7730000000000001,0.159,3.991,0.19899999999999998
NewsClip_360P-1e1c,NewsClip,360,117,3.2539999999999996,2.9210000000000003,3.1319999999999997,2.998,0.541,0.593,0.41100000000000003,0.573,0.10800000000000001,0.094,[NULL],480.0,360.0,1.656,0.18100000000000002,3.3810000000000002,0.098
NewsClip_360P-1eae,NewsClip,360,126,3.467,3.534,3.39,3.5610000000000004,0.501,0.49200000000000005,0.478,0.444,0.04,0.11699999999999999,0,640.0,360.0,0.741,0.037000000000000005,0.433,0.74
NewsClip_360P-22ce,NewsClip,360,106,2.698,2.465,2.562,2.461,0.6659999999999999,0.501,0.568,0.537,0.146,0.099,0.104,480.0,360.0,2.492,0.21,14.186,0.1
NewsClip_360P-274e,NewsClip,360,115,3.332,3.16,3.261,3.236,0.46,0.48200000000000004,0.504,0.474,0.005,0.094,1,480.0,360.0,2.4130000000000003,0.34299999999999997,8.297,0.153
NewsClip_360P-2986,NewsClip,360,124,2.9019999999999997,2.535,2.404,2.544,0.648,0.54,0.502,0.595,0.129,0.192,0.117,640.0,360.0,1.151,0.19399999999999998,3.8489999999999998,0.235
NewsClip_360P-2c91,NewsClip,360,111,2.859,2.7430000000000003,2.656,2.487,0.614,0.52,0.47,0.44799999999999995,0.085,0.094,0.163,480.0,320.0,2.261,0.359,2.25,0.184
NewsClip_360P-311a,NewsClip,360,113,2.447,1.9080000000000001,2.065,2.407,0.633,0.7090000000000001,0.563,0.7240000000000001,0.23600000000000002,0.094,0.247,480.0,360.0,1.0190000000000001,0.226,2.349,0.345
NewsClip_360P-3451,NewsClip,360,137,2.121,2.2319999999999998,2.089,2.202,0.733,0.5529999999999999,0.505,0.457,0.055999999999999994,0.099,0.038,480.0,320.0,1.224,0.361,1.443,0.337
NewsClip_360P-4288,NewsClip,360,124,3.3930000000000002,3.4410000000000003,3.515,3.483,0.507,0.485,0.429,0.43700000000000006,0.18100000000000002,0.094,0,640.0,352.0,2.08,0.161,7.559,0.259
NewsClip_360P-439a,NewsClip,360,113,3.282,3.0980000000000003,3.073,3.088,0.486,0.609,0.632,0.47100000000000003,0.0,0.094,[NULL],480.0,320.0,2.396,0.064,1.7719999999999998,0.268
NewsClip_360P-4417,NewsClip,360,137,2.924,2.6260000000000003,2.594,2.614,0.64,0.5539999999999999,0.596,0.615,0.003,0.094,0.262,480.0,320.0,2.585,0.19899999999999998,5.959,0.14800000000000002
NewsClip_360P-5052,NewsClip,360,132,2.095,2.1430000000000002,1.9409999999999998,2.2359999999999998,0.675,0.49200000000000005,0.594,0.47600000000000003,0.0,0.106,0.139,640.0,360.0,1.767,0.268,6.692,0.179
NewsClip_360P-5752,NewsClip,360,145,3.346,3.1910000000000003,3.2030000000000003,3.299,0.5479999999999999,0.505,0.503,0.46,0.033,0.095,0,480.0,360.0,2.342,0.21600000000000003,9.722999999999999,0.303
NewsClip_360P-5bcc,NewsClip,360,140,2.864,2.694,2.7110000000000003,2.537,0.602,0.541,0.563,0.608,0.14800000000000002,0.09699999999999999,0.268,480.0,360.0,1.07,0.151,5.1610000000000005,0.142
NewsClip_360P-5f3b,NewsClip,360,123,2.298,2.069,2.015,2.187,0.583,0.569,0.526,0.557,0.152,0.109,0.19,480.0,360.0,1.226,0.45399999999999996,2.535,0.451
NewsClip_360P-66ae,NewsClip,360,118,3.218,3.17,3.014,3.029,0.529,0.513,0.5760000000000001,0.511,0.126,0.3,0.159,480.0,360.0,1.831,0.08800000000000001,6.699,0.264
NewsClip_360P-67ce,NewsClip,360,116,3.196,2.9219999999999997,2.72,2.965,0.49,0.594,0.502,0.5770000000000001,0.057999999999999996,0.094,0.069,640.0,360.0,1.246,0.193,1.08,0.225
NewsClip_360P-7a96,NewsClip,360,120,2.291,1.875,1.865,1.699,0.6559999999999999,0.561,0.509,0.522,0.067,0.14800000000000002,0.176,480.0,360.0,1.224,0.35,8.592,0.275
NewsClip_480P-0269,NewsClip,480,105,3.04,2.611,2.908,2.775,0.711,0.44,0.591,0.507,0.04,0.11699999999999999,0.267,720.0,480.0,0.9990000000000001,0.615,3.3960000000000004,0.275
NewsClip_480P-0ce5,NewsClip,480,121,3.265,3.1519999999999997,2.957,2.6239999999999997,0.474,0.527,0.542,0.49200000000000005,0.017,0.094,0.174,720.0,480.0,1.246,0.3,1.22,0.5489999999999999
NewsClip_480P-15fa,NewsClip,480,120,3.5810000000000004,3.4739999999999998,3.6519999999999997,3.658,0.42200000000000004,0.49,0.48100000000000004,0.505,0.003,0.1,[NULL],640.0,480.0,2.593,0.233,10.042,0.182
NewsClip_480P-2407,NewsClip,480,130,2.688,2.524,2.531,2.55,0.575,0.456,0.424,0.491,0.001,0.094,[NULL],640.0,480.0,2.138,0.825,1.714,0.445
NewsClip_480P-2642,NewsClip,480,121,2.688,2.5810000000000004,2.465,2.335,0.53,0.5489999999999999,0.547,0.442,0.10400000000000001,0.19699999999999998,0.179,600.0,480.0,0.71,0.247,0.742,0.096
NewsClip_480P-28eb,NewsClip,480,120,2.998,2.739,2.937,2.884,0.5660000000000001,0.502,0.623,0.64,0.10400000000000001,0.102,0.279,728.0,480.0,0.838,0.242,0.575,0.447
NewsClip_480P-2b9b,NewsClip,480,113,2.421,2.158,2.128,2.022,0.7,0.593,0.6629999999999999,0.736,0.055,0.105,0.176,640.0,480.0,1.291,0.6409999999999999,9.867,0.5429999999999999
NewsClip_480P-2ba7,NewsClip,480,123,2.7910000000000004,2.537,2.381,2.585,0.5920000000000001,0.547,0.5,0.484,0.094,0.095,0.15,640.0,480.0,1.158,0.46799999999999997,2.6839999999999997,0.555
NewsClip_480P-2fb7,NewsClip,480,121,3.023,2.932,3.0410000000000004,2.98,0.6509999999999999,0.544,0.607,0.578,,,,,,,,,
NewsClip_480P-31bd,NewsClip,480,126,3.61,3.4189999999999996,3.508,3.429,0.467,0.478,0.45899999999999996,0.5429999999999999,0.0,0.094,0,854.0,480.0,0.78,0.04,0.392,0.46399999999999997
NewsClip_480P-3672,NewsClip,480,123,3.802,3.6439999999999997,3.338,3.395,0.523,0.47700000000000004,0.419,0.45,0.0,0.094,0.13,640.0,480.0,2.845,0.16399999999999998,7.651,0.183
NewsClip_480P-36d0,NewsClip,480,110,3.764,3.9560000000000004,3.6039999999999996,3.49,0.494,0.498,0.428,0.46,0.052000000000000005,0.094,0.109,640.0,480.0,1.916,0.16,4.9239999999999995,0.18100000000000002
NewsClip_480P-4072,NewsClip,480,123,2.481,2.208,2.416,2.373,0.606,0.444,0.63,0.544,0.11699999999999999,0.187,0.123,600.0,480.0,0.6859999999999999,0.257,0.66,0.096
NewsClip_480P-41b1,NewsClip,480,114,3.623,3.41,3.472,3.5189999999999997,0.456,0.445,0.41700000000000004,0.44299999999999995,0.025,0.096,0,854.0,480.0,0.934,0.177,4.845,0.192
NewsClip_480P-437c,NewsClip,480,118,3.011,2.944,3.0669999999999997,3.0869999999999997,0.562,0.589,0.602,0.606,0.11199999999999999,0.094,0.189,720.0,480.0,2.3609999999999998,0.467,4.98,0.41200000000000003
NewsClip_480P-49c9,NewsClip,480,112,3.975,3.798,3.7880000000000003,3.8569999999999998,0.493,0.473,0.43200000000000005,0.466,0.03,0.1,0.084,640.0,480.0,1.7930000000000001,0.226,9.687000000000001,0.175
NewsClip_480P-4a9f,NewsClip,480,136,2.983,3.156,2.927,3.1489999999999996,0.583,0.495,0.612,0.518,0.114,0.105,0.208,720.0,480.0,1.285,0.473,4.305,0.32299999999999995
NewsClip_480P-4e77,NewsClip,480,117,3.45,3.54,3.225,2.676,0.502,0.514,0.522,0.512,0.031,0.171,0.006,854.0,480.0,1.32,0.21100000000000002,7.775,0.365
NewsClip_480P-543f,NewsClip,480,122,3.423,3.428,3.1069999999999998,2.95,0.491,0.446,0.561,0.647,0.191,0.141,0.12,856.0,480.0,0.937,0.298,3.37,0.51
NewsClip_480P-5a3b,NewsClip,480,110,2.237,1.6840000000000002,1.8219999999999998,2.336,0.8859999999999999,0.591,0.6459999999999999,0.5920000000000001,0.20600000000000002,0.094,0.195,640.0,480.0,0.9670000000000001,0.475,3.463,0.026000000000000002
NewsClip_480P-5e7f,NewsClip,480,111,3.105,3.1039999999999996,3.1319999999999997,3.22,0.62,0.5770000000000001,0.49700000000000005,0.505,0.066,0.09699999999999999,0.142,640.0,480.0,1.883,0.106,0.72,0.087
NewsClip_480P-606e,NewsClip,480,114,2.9210000000000003,2.5469999999999997,2.718,2.918,0.613,0.47700000000000004,0.616,0.575,0.218,0.204,0.112,856.0,480.0,0.902,0.262,3.87,0.63
NewsClip_480P-6615,NewsClip,480,124,3.51,3.2880000000000003,3.162,3.196,0.47600000000000003,0.436,0.49,0.488,0.077,0.128,0.001,854.0,480.0,0.877,0.153,3.36,0.506
NewsClip_480P-696e,NewsClip,480,132,3.102,2.7489999999999997,3.0639999999999996,3.142,0.6709999999999999,0.657,0.6779999999999999,0.529,0.162,0.141,0.112,640.0,480.0,1.244,0.139,2.98,0.136
NewsClip_480P-6bfa,NewsClip,480,105,3.793,3.908,3.818,3.855,0.493,0.518,0.47600000000000003,0.451,0.138,0.128,0.124,640.0,480.0,1.8619999999999999,0.503,9.337,0.262
NewsClip_480P-7232,NewsClip,480,128,2.991,2.802,2.701,2.6860000000000004,0.644,0.514,0.534,0.522,0.064,0.094,0.132,856.0,480.0,2.045,0.262,2.641,0.292
NewsClip_480P-72b8,NewsClip,480,122,3.407,3.3939999999999997,3.178,3.392,0.49,0.465,0.469,0.51,0.044000000000000004,0.175,0.155,640.0,480.0,1.649,0.317,5.757999999999999,0.20800000000000002
NewsClip_480P-7315,NewsClip,480,134,2.937,2.585,2.807,2.964,0.6409999999999999,0.539,0.605,0.616,,,,,,,,,
NewsClip_480P-7a0d,NewsClip,480,124,3.7539999999999996,3.7960000000000003,3.641,3.7310000000000003,0.523,0.524,0.528,0.504,0.077,0.094,0.013,640.0,480.0,2.201,0.19399999999999998,1.011,0.168
NewsClip_720P-04ba,NewsClip,720,133,3.49,3.272,3.188,2.968,0.489,0.517,0.474,0.63,0.22899999999999998,0.10099999999999999,0.138,1280.0,720.0,0.86,0.281,1.8730000000000002,0.079
NewsClip_720P-0c81,NewsClip,720,127,3.8930000000000002,3.625,3.762,3.727,0.529,0.527,0.462,0.478,0.057,0.096,0.067,1280.0,720.0,1.7990000000000002,0.076,0.62,0.17800000000000002
NewsClip_720P-1971,NewsClip,720,134,4.272,3.951,3.79,4.159,0.483,0.556,0.536,0.589,0.047,0.095,0.138,1280.0,720.0,1.7180000000000002,0.498,7.472,0.34299999999999997
NewsClip_720P-2182,NewsClip,720,117,3.4939999999999998,3.39,3.451,3.537,0.54,0.498,0.496,0.46799999999999997,0.001,0.094,0,1280.0,720.0,2.9139999999999997,0.486,3.219,0.349
NewsClip_720P-23e0,NewsClip,720,115,4.11,4.111000000000001,4.114,3.963,0.366,0.387,0.578,0.49700000000000005,0.021,0.094,0,1280.0,720.0,2.481,0.28,5.277,0.14400000000000002
NewsClip_720P-2882,NewsClip,720,118,3.667,3.529,3.613,3.4560000000000004,0.47100000000000003,0.425,0.447,0.44299999999999995,0.034,0.094,0.159,1280.0,720.0,1.045,0.469,2.964,0.426
NewsClip_720P-35d9,NewsClip,720,116,3.017,2.988,2.699,2.557,0.6940000000000001,0.7440000000000001,0.498,0.636,0.24600000000000002,0.20199999999999999,0.131,1280.0,720.0,0.319,0.29100000000000004,0.732,0.033
NewsClip_720P-37f7,NewsClip,720,129,3.716,3.84,3.803,3.813,0.466,0.47700000000000004,0.5379999999999999,0.512,0.04,0.172,0,1280.0,720.0,0.9890000000000001,0.294,5.926,0.258
NewsClip_720P-4603,NewsClip,720,125,3.4539999999999997,3.255,3.418,3.261,0.49,0.457,0.489,0.557,0.006999999999999999,0.121,0,1280.0,720.0,0.929,0.14300000000000002,1.199,0.303
NewsClip_720P-4e87,NewsClip,720,136,4.368,4.477,4.448,4.363,0.469,0.431,0.431,0.473,0.063,0.094,0.111,1280.0,720.0,1.127,0.46799999999999997,7.242999999999999,0.627
NewsClip_720P-5564,NewsClip,720,146,4.377,4.53,4.468999999999999,4.7010000000000005,0.45299999999999996,0.414,0.41100000000000003,0.365,0.012,0.128,0,1280.0,720.0,1.489,0.196,7.392,0.259
NewsClip_720P-5787,NewsClip,720,109,4.4830000000000005,4.3469999999999995,3.8739999999999997,3.783,0.45,0.484,0.474,0.519,0.07400000000000001,0.094,0.134,1280.0,720.0,0.9279999999999999,0.467,6.622000000000001,0.461
NewsClip_720P-579b,NewsClip,720,110,2.866,2.9939999999999998,2.96,2.342,0.639,0.643,0.619,0.486,0.005,0.11,0.101,1280.0,720.0,1.47,0.47200000000000003,4.617,0.273
NewsClip_720P-5d89,NewsClip,720,137,4.48,4.374,4.428,4.486000000000001,0.436,0.43,0.42100000000000004,0.40399999999999997,0.032,0.115,0.165,1280.0,720.0,0.795,0.27899999999999997,3.534,0.48100000000000004
NewsClip_720P-6016,NewsClip,720,122,4.522,4.3260000000000005,4.218999999999999,4.372,0.39899999999999997,0.435,0.531,0.474,0.006999999999999999,0.17800000000000002,0.03,1280.0,720.0,1.83,0.159,3.463,0.18
NewsClip_720P-6106,NewsClip,720,110,2.9960000000000004,2.838,2.924,3.12,0.634,0.679,0.674,0.659,0.009000000000000001,0.094,0.091,1280.0,720.0,1.976,0.486,5.797000000000001,0.147
NewsClip_720P-672c,NewsClip,720,121,3.987,4.074,3.845,3.867,0.496,0.392,0.467,0.48100000000000004,0.046,0.1,0.141,1280.0,720.0,0.9490000000000001,0.484,7.456,0.444
NewsClip_720P-6a19,NewsClip,720,116,3.5469999999999997,2.9739999999999998,3.424,3.64,0.5,0.619,0.479,0.515,0.182,0.09699999999999999,0.144,1280.0,720.0,0.852,0.168,3.7319999999999998,0.14300000000000002
NewsClip_720P-6aa6,NewsClip,720,123,4.363,4.356,4.4719999999999995,4.457,0.489,0.43799999999999994,0.415,0.414,0.040999999999999995,0.094,0.047,1280.0,720.0,1.609,0.046,0.43799999999999994,0.396
NewsClip_720P-6cde,NewsClip,720,128,4.297,4.468999999999999,4.343,4.365,0.586,0.449,0.502,0.541,0.009000000000000001,0.094,0.13,1280.0,720.0,2.053,0.158,1.8359999999999999,0.478
NewsClip_720P-72d2,NewsClip,720,109,4.357,4.338,3.491,3.707,0.507,0.532,0.518,0.525,0.046,0.16699999999999998,0.174,1280.0,720.0,1.51,0.322,9.788,0.182
NewsClip_720P-7345,NewsClip,720,116,3.97,3.752,3.772,3.576,0.51,0.5529999999999999,0.48700000000000004,0.5479999999999999,0.002,0.094,0,1280.0,720.0,2.267,0.225,1.6340000000000001,0.141
NewsClip_720P-739b,NewsClip,720,148,4.007,3.917,3.7880000000000003,3.9189999999999996,0.608,0.507,0.494,0.441,0.059000000000000004,0.094,0.43,1280.0,720.0,1.129,0.42,0.322,0.693
NewsClip_720P-7745,NewsClip,720,129,4.5280000000000005,4.465,4.49,4.431,0.446,0.433,0.43200000000000005,0.449,0.055,0.099,0.14,1280.0,720.0,0.637,0.35100000000000003,1.868,0.466
NewsClip_720P-7b7e,NewsClip,720,119,4.145,4.026,4.1,4.101,0.613,0.531,0.551,0.413,0.012,0.094,0.146,1280.0,720.0,2.0540000000000003,0.307,0.515,0.46399999999999997
NewsClip_720P-7b97,NewsClip,720,109,2.803,1.939,1.706,2.832,0.861,0.835,0.7190000000000001,0.705,0.39399999999999996,0.122,0.013,1280.0,720.0,0.451,0.3,0.643,0.054000000000000006
NewsClip_720P-7c67,NewsClip,720,125,4.434,4.513,4.428999999999999,3.912,0.474,0.425,0.485,0.53,0.026000000000000002,0.11,0.076,1280.0,720.0,0.9840000000000001,0.067,3.542,0.18
NewsClip_720P-7e56,NewsClip,720,124,4.41,4.437,3.801,3.852,0.42,0.374,0.486,0.513,0.015,0.094,0.137,1280.0,720.0,0.991,0.026000000000000002,0.581,0.111
Sports_1080P-0063,Sports,1080,113,3.447,3.295,3.431,3.262,0.612,0.6829999999999999,0.57,0.733,0.16899999999999998,0.094,0,1920.0,1080.0,3.185,0.5379999999999999,10.673,0.098
Sports_1080P-0640,Sports,1080,117,3.5239999999999996,3.455,3.359,3.022,0.511,0.49,0.507,0.631,0.069,0.094,0.216,1920.0,1080.0,1.129,0.645,2.562,0.5329999999999999
Sports_1080P-08e1,Sports,1080,135,4.224,4.262,3.987,4.079,0.56,0.532,0.485,0.581,0.021,0.09699999999999999,0,1920.0,1080.0,2.066,0.374,11.307,0.198
Sports_1080P-0d0c,Sports,1080,108,3.98,4.09,4.191,4.012,0.516,0.57,0.43,0.517,0.0,0.094,[NULL],1920.0,1080.0,3.04,0.182,1.405,0.424
Sports_1080P-15d1,Sports,1080,114,4.57,4.5760000000000005,4.542,4.551,0.39299999999999996,0.397,0.385,0.41,0.0,0.094,0.184,1920.0,1080.0,2.512,0.18899999999999997,0.623,0.212
Sports_1080P-19d8,Sports,1080,123,4.4719999999999995,4.365,4.452,4.466,0.42200000000000004,0.604,0.493,0.456,0.07200000000000001,0.322,0.122,1920.0,1080.0,1.037,0.10400000000000001,0.027999999999999997,0.191
Sports_1080P-1ae3,Sports,1080,123,3.352,3.306,3.3169999999999997,3.4010000000000002,0.6829999999999999,0.479,0.505,0.608,0.428,0.094,0.232,1440.0,1080.0,2.557,0.45399999999999996,6.506,0.299
Sports_1080P-1bf7,Sports,1080,127,4.49,4.4639999999999995,4.335,4.309,0.496,0.451,0.46299999999999997,0.5,0.059000000000000004,0.10400000000000001,0.094,1920.0,1080.0,2.154,0.209,5.157,0.08800000000000001
Sports_1080P-1d78,Sports,1080,122,3.378,3.445,3.215,3.2289999999999996,0.718,0.614,0.701,0.6709999999999999,0.606,0.094,0.097,1920.0,1080.0,2.7539999999999996,0.662,5.746,0.185
Sports_1080P-241e,Sports,1080,131,4.4110000000000005,4.285,4.511,4.524,0.461,0.58,0.442,0.41200000000000003,0.027000000000000003,0.094,0.141,1920.0,1080.0,2.521,0.19899999999999998,5.166,0.16399999999999998
